typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36135828
1,1334,0,0.0,0.32687294
2,345,54,0.1565217391304348,0.38542035
3,1870,1,0.0005347593582887701,0.36027145
4,394,51,0.12944162436548223,0.3916762
5,656,0,0.0,0.34940243
6,529,0,0.0,0.3661383
7,338,0,0.0,0.34296757
8,382,0,0.0,0.33655134
9,364,0,0.0,0.37031576
10,506,0,0.0,0.3663829
11,54,0,0.0,0.27433857
12,945,4,0.004232804232804233,0.36918467
13,250,0,0.0,0.3257193
14,383,2,0.005221932114882507,0.35358313
15,354,0,0.0,0.36677802
16,237,0,0.0,0.3757085
