typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.35933173
1,1334,0,0.0,0.31550598
2,345,38,0.11014492753623188,0.38893658
3,1870,1,0.0005347593582887701,0.35614905
4,394,9,0.02284263959390863,0.3800019
5,656,0,0.0,0.34860754
6,529,0,0.0,0.3716334
7,338,0,0.0,0.3437883
8,382,0,0.0,0.33445054
9,364,0,0.0,0.37107354
10,506,0,0.0,0.36850634
11,54,0,0.0,0.284566
12,945,1,0.0010582010582010583,0.3689889
13,250,0,0.0,0.33230215
14,383,2,0.005221932114882507,0.35504028
15,354,1,0.002824858757062147,0.36245543
16,237,0,0.0,0.36954176
