window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010789747039655516,1.6842061009133453,0.004,5,5,320,500396,0.000639493521131264
2,0.0011609135550396147,1.2872253385605406,0.0,5,5,437,507501,0.0008610820471289712
3,0.0008763017531603183,1.0141747841210453,0.0,5,5,434,491211,0.0008835307026919185
4,0.0009735156829365803,1.2084731288564763,0.004,5,5,414,499630,0.000828613173748574
5,0.0010112252716738585,1.102299212300711,0.004,5,5,456,497295,0.0009169607576991524
6,0.000822925468862762,0.9741481567204946,0.0,5,5,430,505968,0.0008498561173829175
7,0.0013026342881585127,1.202932884098196,0.0,5,5,591,547133,0.0010801761180553905
8,0.0010453427329631434,1.1578274117900624,0.0,5,5,486,526677,0.0009227667052102142
9,0.0014659869692509563,1.3378736026684828,0.0,5,5,554,495325,0.001118457578357644
10,0.0013031326460809334,1.3940692413531413,0.004,5,5,470,505179,0.0009303632969699849
11,0.0019485444093649332,1.669705296968766,0.0,5,5,610,515263,0.0011838614455142325
12,0.0017180908182788557,1.4745290351733342,0.0,5,5,607,498190,0.0012184106465404766
13,0.0017429457079852335,2.022657992303052,0.0,5,5,447,506033,0.000883341600251367
14,0.0017977461107283551,1.2651208787981068,0.0,5,5,716,500443,0.0014307323711191884
15,0.0021243408294113714,1.8924617324212707,0.0,5,5,566,514296,0.001100533544884658
16,0.00211174597946679,1.5465463651847835,0.0,5,5,679,500672,0.0013561772977118752
17,0.0023725389539513133,2.1493145402239544,0.012,5,5,522,491889,0.0010612150302202327
18,0.0023910121316601625,1.4809583956385617,0.0,5,5,671,413463,0.001622877984245265
