window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010789725864091305,1.6842032953710906,0.004,5,5,320,500396,0.000639493521131264
2,0.0011609137593406572,1.2872255856987063,0.0,5,5,437,507501,0.0008610820471289712
3,0.0008763010141056417,1.0141737662550347,0.0,5,5,434,491211,0.0008835307026919185
4,0.0009733441741541631,1.2083298767449868,0.004,5,5,414,499630,0.000828613173748574
5,0.0010118886369540358,1.1029051722955867,0.004,5,5,456,497295,0.0009169607576991524
6,0.0008211792765612793,0.9729657928820263,0.0,5,5,430,505968,0.0008498561173829175
7,0.0013225189660707368,1.2194310307538323,0.004,5,5,591,547133,0.0010801761180553905
8,0.0010466757968962334,1.1604106168996364,0.0,5,5,486,526677,0.0009227667052102142
9,0.0015652074817016643,1.4146573811632535,0.004,5,5,554,495325,0.001118457578357644
10,0.012380518223165235,12.954810923084503,0.024,5,5,470,505179,0.0009303632969699849
11,0.02689856894263163,23.60075029786156,0.072,5,5,610,515263,0.0011838614455142325
12,0.002674414704198755,2.184851602532394,0.004,5,5,607,498190,0.0012184106465404766
13,0.010967198012386135,12.194985744357185,0.02,5,5,447,506033,0.000883341600251367
14,0.006880725662370081,4.4537067018472705,0.028000000000000004,5,5,716,500443,0.0014307323711191884
15,0.011164658633309392,9.702073841110714,0.02,5,5,566,514296,0.001100533544884658
16,0.010190722996948452,6.927066716676985,0.028000000000000004,5,5,679,500672,0.0013561772977118752
17,0.006615552077168345,5.743346149065241,0.024,5,5,522,491889,0.0010612150302202327
18,0.006149668278340386,3.2402753692054644,0.016,5,5,671,413463,0.001622877984245265
