typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36330044
1,1334,0,0.0,0.32415885
2,345,22,0.06376811594202898,0.38507068
3,1870,1,0.0005347593582887701,0.36038816
4,394,10,0.025380710659898477,0.37769538
5,656,0,0.0,0.35017475
6,529,0,0.0,0.37231442
7,338,0,0.0,0.34340477
8,382,0,0.0,0.33726686
9,364,0,0.0,0.37223786
10,506,0,0.0,0.36581632
11,54,0,0.0,0.2787976
12,945,2,0.0021164021164021165,0.3699873
13,250,0,0.0,0.33060303
14,383,2,0.005221932114882507,0.35999388
15,354,0,0.0,0.3652428
16,237,0,0.0,0.36818993
