window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.001063202136719615,1.7439103642432976,0.0,5,5,408,754449,0.0005407920217271148
2,0.007254445174583006,3.830219428667791,0.004,5,5,391,207382,0.0018854095340964981
3,0.007680570831190156,4.187589986532165,0.008,5,5,407,207430,0.0019621076989827894
4,0.008366986177370412,8.98525160472098,0.016,5,5,471,482650,0.0009758624261887496
5,0.012873800231231223,11.717339999873829,0.032,5,5,531,482089,0.0011014563700893403
6,0.011333432288182737,11.022238182290474,0.02,5,5,497,482751,0.001029516251649401
7,0.01679288662297587,14.960824013597536,0.012,5,5,539,482773,0.0011164667452405169
8,0.0052385617313196395,7.107433733762187,0.004,5,5,514,654467,0.0007853719133279447
9,0.0224013644259356,10.549847759351422,0.016,5,5,442,208325,0.002121684867394696
