typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.37380922
1,1334,0,0.0,0.36187136
2,345,2,0.005797101449275362,0.3906871
3,1870,0,0.0,0.36095312
4,394,3,0.007614213197969543,0.39078906
5,656,0,0.0,0.3510665
6,529,0,0.0,0.37420726
7,338,1,0.0029585798816568047,0.3460776
8,382,0,0.0,0.34630713
9,364,1,0.0027472527472527475,0.37033883
10,506,0,0.0,0.36664188
11,54,3,0.05555555555555555,0.3403854
12,945,2,0.0021164021164021165,0.37852728
13,250,1,0.004,0.35281527
14,383,0,0.0,0.35506138
15,354,0,0.0,0.36877188
16,237,0,0.0,0.3727995
