window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010498932716471222,1.4996139941907638,0.004,5,5,354,500430,0.0007073916431868593
2,0.0012753464225029193,1.2564637680117694,0.004,5,5,527,507591,0.0010382374785998963
3,0.001277738569961405,1.2462241099703815,0.0,5,5,505,491282,0.001027922863039965
4,0.0009787317594145053,1.0612279752719256,0.0,5,5,459,499675,0.0009185970881072697
5,0.002932679502871236,2.4348232894577095,0.012,5,5,545,497384,0.0010957328743988548
6,0.0009023656724563749,1.02797090754641,0.0,5,5,447,505985,0.0008834253979861063
7,0.001491078334115307,1.2318911479691494,0.0,5,5,663,547205,0.0012116117360038742
8,0.0011614420694587902,1.20053196864709,0.0,5,5,515,526706,0.0009777750775574988
9,0.0018815256674675827,1.7117849937311722,0.004,5,5,549,495320,0.0011083743842364533
10,0.0013335662172053219,1.521017203104615,0.0,5,5,433,505142,0.0008571847124174985
11,0.002508278488830183,2.185256940567485,0.0,5,5,596,515249,0.001156722283789003
12,0.0019771864398289095,1.7881122081325427,0.0,5,5,541,498124,0.0010860749532244983
13,0.0020840387944773666,2.6489463822130364,0.0,5,5,384,505970,0.0007589382769729431
14,0.0029420046308892248,2.26717147642648,0.004,5,5,639,500366,0.0012770651882821774
15,0.002631234757964682,2.6846757467568625,0.0,5,5,496,514226,0.0009645564401644413
16,0.0034640746010926107,2.709602997866782,0.004,5,5,620,500613,0.0012384816215320017
17,0.00345084799753089,3.626022570377022,0.016,5,5,450,491817,0.0009149744722122253
18,0.0037363924123045554,2.5781814481800254,0.012,5,5,604,413396,0.0014610688056972008
