client,auprc,ap_lift,positives,transactions,prevalence
0,0.0011819842177058265,1.1517636196173886,1869,1821214,0.001026238541983534
1,0.0010549056701213639,1.080346348593347,1759,1801421,0.0009764513681143941
2,0.0011472059245641246,1.0957581978445392,1891,1806196,0.0010469517150962576
3,0.0013151438935244952,1.1797648211351612,1987,1782461,0.0011147508977756035
4,0.0011060497332533472,1.0964463547072358,1821,1805189,0.0010087586396770644
