window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.001049893141035689,1.4996137978855113,0.004,5,5,354,500430,0.0007073916431868593
2,0.0012753467470154993,1.2564640984777036,0.004,5,5,527,507591,0.0010382374785998963
3,0.0012777390375675345,1.246224589935947,0.0,5,5,505,491282,0.001027922863039965
4,0.0009756032425599998,1.0581035329542328,0.0,5,5,459,499675,0.0009185970881072697
5,0.0022717486702526863,1.9243172184181063,0.012,5,5,545,497384,0.0010957328743988548
6,0.0009045713566905283,1.0299034240590554,0.0,5,5,447,505985,0.0008834253979861063
7,0.0015205215779048073,1.2549275969788862,0.0,5,5,663,547205,0.0012116117360038742
8,0.001164583080978796,1.2032562516682135,0.0,5,5,515,526706,0.0009777750775574988
9,0.0019136522236710466,1.7342149271497889,0.004,5,5,549,495320,0.0011083743842364533
10,0.0013492462228338509,1.5328923063275526,0.0,5,5,433,505142,0.0008571847124174985
11,0.0031146859512287037,2.7223454722893754,0.008,5,5,596,515249,0.001156722283789003
12,0.0019975280231154533,1.8007704208013344,0.0,5,5,541,498124,0.0010860749532244983
13,0.002081328969894494,2.6427835309240737,0.0,5,5,384,505970,0.0007589382769729431
14,0.002906168679452053,2.240848330733606,0.0,5,5,639,500366,0.0012770651882821774
15,0.0026250126353873733,2.681988152339289,0.0,5,5,496,514226,0.0009645564401644413
16,0.0032904918759195114,2.5735464908726837,0.004,5,5,620,500613,0.0012384816215320017
17,0.0034074472831200674,3.5840532088716266,0.016,5,5,450,491817,0.0009149744722122253
18,0.003695205471110103,2.546807644420932,0.012,5,5,604,413396,0.0014610688056972008
