window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010498867632883209,1.4996056223482088,0.004,5,5,354,500430,0.0007073916431868593
2,0.0012797205711889083,1.2605201602462925,0.004,5,5,527,507591,0.0010382374785998963
3,0.0012792591692581267,1.2476200629436813,0.0,5,5,505,491282,0.001027922863039965
4,0.0009802760003228181,1.062518042639081,0.0,5,5,459,499675,0.0009185970881072697
5,0.0029292542287200443,2.4321757044122334,0.012,5,5,545,497384,0.0010957328743988548
6,0.0009011331997211318,1.0261880656239128,0.0,5,5,447,505985,0.0008834253979861063
7,0.0014944541217070126,1.236715358374754,0.0,5,5,663,547205,0.0012116117360038742
8,0.0011685036715689938,1.208327200220349,0.0,5,5,515,526706,0.0009777750775574988
9,0.00192198600134231,1.7436784980288915,0.004,5,5,549,495320,0.0011083743842364533
10,0.001348810419949969,1.5365535461518953,0.0,5,5,433,505142,0.0008571847124174985
11,0.003711390910254073,3.236737120333828,0.024,5,5,596,515249,0.001156722283789003
12,0.001998779518473,1.8059200756459455,0.0,5,5,541,498124,0.0010860749532244983
13,0.0020963384687487175,2.6580942702693324,0.0,5,5,384,505970,0.0007589382769729431
14,0.0029804819369285145,2.298598034826893,0.004,5,5,639,500366,0.0012770651882821774
15,0.0026609036819739166,2.714420802286059,0.0,5,5,496,514226,0.0009645564401644413
16,0.003600537356569061,2.8202497889434057,0.008,5,5,620,500613,0.0012384816215320017
17,0.0035245062678294524,3.7050171344821927,0.016,5,5,450,491817,0.0009149744722122253
18,0.0038145268045381895,2.632444150009808,0.012,5,5,604,413396,0.0014610688056972008
