window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010498867632883209,1.4996056223482088,0.004,5,5,354,500430,0.0007073916431868593
2,0.0012797215139591428,1.260520984080571,0.004,5,5,527,507591,0.0010382374785998963
3,0.0012792591442258795,1.2476200756441316,0.0,5,5,505,491282,0.001027922863039965
4,0.0009777415588102586,1.0601019214214047,0.0,5,5,459,499675,0.0009185970881072697
5,0.0023236994471585713,1.9644604783585713,0.012,5,5,545,497384,0.0010957328743988548
6,0.0009019980677100768,1.0267282160869704,0.0,5,5,447,505985,0.0008834253979861063
7,0.0015036361657824308,1.2443212913093824,0.0,5,5,663,547205,0.0012116117360038742
8,0.0011733076505104246,1.213136495381785,0.0,5,5,515,526706,0.0009777750775574988
9,0.0019417487046780007,1.7571302538475968,0.004,5,5,549,495320,0.0011083743842364533
10,0.0013610648080032081,1.547115428945309,0.0,5,5,433,505142,0.0008571847124174985
11,0.005754537077390929,5.033420361258408,0.036,5,5,596,515249,0.001156722283789003
12,0.0020143283973201734,1.8161546263552892,0.0,5,5,541,498124,0.0010860749532244983
13,0.002084974690652122,2.6471834506729124,0.0,5,5,384,505970,0.0007589382769729431
14,0.0029343433946185486,2.265520923154984,0.0,5,5,639,500366,0.0012770651882821774
15,0.0026470883758503254,2.7047984893124437,0.0,5,5,496,514226,0.0009645564401644413
16,0.003389249892255318,2.6508823022610155,0.004,5,5,620,500613,0.0012384816215320017
17,0.0034512227854474158,3.6308149459596146,0.016,5,5,450,491817,0.0009149744722122253
18,0.003867473610968662,2.665046750641486,0.012,5,5,604,413396,0.0014610688056972008
