typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.37360758
1,1334,0,0.0,0.3619284
2,345,4,0.011594202898550725,0.39067194
3,1870,0,0.0,0.36067724
4,394,3,0.007614213197969543,0.39073727
5,656,0,0.0,0.35090166
6,529,0,0.0,0.3741741
7,338,0,0.0,0.34599483
8,382,0,0.0,0.34604105
9,364,1,0.0027472527472527475,0.37011194
10,506,0,0.0,0.3665745
11,54,3,0.05555555555555555,0.34070048
12,945,2,0.0021164021164021165,0.3783173
13,250,1,0.004,0.35264066
14,383,0,0.0,0.3546195
15,354,0,0.0,0.36854976
16,237,0,0.0,0.3724354
