typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.3747051
1,1334,0,0.0,0.3624124
2,345,0,0.0,0.39228687
3,1870,0,0.0,0.36126238
4,394,1,0.0025380710659898475,0.39179474
5,656,0,0.0,0.35048416
6,529,0,0.0,0.37373078
7,338,0,0.0,0.34594488
8,382,0,0.0,0.34634843
9,364,1,0.0027472527472527475,0.36993048
10,506,0,0.0,0.36694324
11,54,3,0.05555555555555555,0.34056172
12,945,1,0.0010582010582010583,0.3788609
13,250,2,0.008,0.35240582
14,383,0,0.0,0.3548291
15,354,0,0.0,0.36849234
16,237,0,0.0,0.37279254
