typ,positives,captured,capture_rate,mean_score
0,932,4,0.004291845493562232,0.3786631
1,1334,42,0.031484257871064465,0.35297242
2,345,22,0.06376811594202898,0.3796586
3,1870,0,0.0,0.36834902
4,394,17,0.04314720812182741,0.38215467
5,656,1,0.001524390243902439,0.35149226
6,529,0,0.0,0.3668534
7,338,1,0.0029585798816568047,0.35181895
8,382,0,0.0,0.3494424
9,364,0,0.0,0.36809832
10,506,0,0.0,0.37164107
11,54,1,0.018518518518518517,0.33442062
12,945,8,0.008465608465608466,0.38081867
13,250,4,0.016,0.35280606
14,383,0,0.0,0.3460663
15,354,0,0.0,0.3744631
16,237,0,0.0,0.38457733
