typ,positives,captured,capture_rate,mean_score
0,932,5,0.00536480686695279,0.39669886
1,1334,67,0.05022488755622189,0.39320445
2,345,15,0.043478260869565216,0.39624608
3,1870,0,0.0,0.39104596
4,394,11,0.027918781725888325,0.39789987
5,656,1,0.001524390243902439,0.36310166
6,529,0,0.0,0.38519624
7,338,1,0.0029585798816568047,0.36469516
8,382,0,0.0,0.36032364
9,364,0,0.0,0.37747967
10,506,0,0.0,0.3949314
11,54,0,0.0,0.34068164
12,945,8,0.008465608465608466,0.39759552
13,250,2,0.008,0.36181962
14,383,0,0.0,0.35200125
15,354,0,0.0,0.39620447
16,237,0,0.0,0.4070234
