typ,positives,captured,capture_rate,mean_score
0,932,5,0.00536480686695279,0.40872267
1,1334,66,0.049475262368815595,0.4200258
2,345,12,0.034782608695652174,0.4073044
3,1870,0,0.0,0.40617725
4,394,8,0.02030456852791878,0.40839666
5,656,1,0.001524390243902439,0.37084126
6,529,0,0.0,0.3974248
7,338,1,0.0029585798816568047,0.37327927
8,382,0,0.0,0.36757785
9,364,0,0.0,0.38373393
10,506,0,0.0,0.41045833
11,54,0,0.0,0.34485564
12,945,8,0.008465608465608466,0.40878013
13,250,2,0.008,0.36782864
14,383,0,0.0,0.3559579
15,354,0,0.0,0.4106987
16,237,0,0.0,0.4219874
