typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.3432976
1,229,0,0.0,0.31049007
2,421,3,0.007125890736342043,0.33759204
3,444,2,0.0045045045045045045,0.32333863
4,207,3,0.014492753623188406,0.32445836
5,137,1,0.0072992700729927005,0.33031565
6,216,3,0.013888888888888888,0.36994782
7,397,7,0.017632241813602016,0.3200132
8,2211,139,0.06286748077792854,0.38366348
