typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.35665968
1,1334,4,0.0029985007496251873,0.3022855
2,345,21,0.06086956521739131,0.37997025
3,1870,0,0.0,0.3522431
4,394,28,0.07106598984771574,0.37854588
5,656,0,0.0,0.34903938
6,529,3,0.005671077504725898,0.3722604
7,338,0,0.0,0.3393593
8,382,1,0.002617801047120419,0.3411808
9,364,1,0.0027472527472527475,0.36821574
10,506,0,0.0,0.3675591
11,54,2,0.037037037037037035,0.33547407
12,945,4,0.004232804232804233,0.37226406
13,250,0,0.0,0.351461
14,383,0,0.0,0.34639686
15,354,0,0.0,0.36490527
16,237,1,0.004219409282700422,0.36946177
