window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009333876215393338,1.4475522538800718,0.004,5,5,305,500381,0.0006095355339231505
2,0.0018595175000487823,2.359167456409045,0.008,5,5,417,507481,0.0008217056402111606
3,0.002363771488908934,2.9295291966399453,0.008,5,5,423,491200,0.000861156351791531
4,0.001282025226102525,1.6333003668750958,0.004,5,5,408,499624,0.0008166140937985365
5,0.0010036738547641846,1.0744163358486214,0.0,5,5,458,497297,0.0009209788114547242
6,0.0007764575776176539,0.9753510429233316,0.0,5,5,403,505941,0.0007965355644235198
7,0.0016588533513538935,1.447210416455658,0.008,5,5,633,547175,0.001156851098825787
8,0.0009681057461610957,1.1002283707491665,0.0,5,5,467,526658,0.0008867234524112422
9,0.0013446491325606355,1.2029477138521167,0.0,5,5,560,495331,0.0011305571425975762
10,0.0011992952467934797,1.2519981298396983,0.0,5,5,482,505191,0.000954094589966963
11,0.0036182180757762692,2.9628520173219393,0.016,5,5,632,515285,0.001226505720135459
12,0.0034838103455794743,2.5915728286502793,0.012,5,5,616,498199,0.0012364537062499123
13,0.00402810536797246,5.861757505685032,0.012,5,5,455,506041,0.0008991366312215809
14,0.003618285836711506,2.430073371842807,0.008,5,5,713,500440,0.0014247462233234753
15,0.0026402622975178185,2.368245738941024,0.008,5,5,572,514302,0.0011121870029671282
16,0.003943107736512184,2.7995966607106406,0.016,5,5,686,500679,0.0013701393507616656
17,0.002355058345477407,2.2349705323026674,0.004,5,5,527,491894,0.0010713690347920488
18,0.012021002716176269,8.155496434956582,0.048,5,5,669,413461,0.0016180486188540153
