window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009333874270182018,1.4475519605231875,0.004,5,5,305,500381,0.0006095355339231505
2,0.001859518470285284,2.359168686170947,0.008,5,5,417,507481,0.0008217056402111606
3,0.002363762788413261,2.929519882005749,0.008,5,5,423,491200,0.000861156351791531
4,0.0012811731477071313,1.6320258244329071,0.004,5,5,408,499624,0.0008166140937985365
5,0.001007296268451766,1.0784696555274114,0.0,5,5,458,497297,0.0009209788114547242
6,0.0007765011336264808,0.9753174067042121,0.0,5,5,403,505941,0.0007965355644235198
7,0.0016761538621561489,1.4652285472391289,0.008,5,5,633,547175,0.001156851098825787
8,0.0009460039095048744,1.07602941314852,0.0,5,5,467,526658,0.0008867234524112422
9,0.001391358650444268,1.2435301335767304,0.004,5,5,560,495331,0.0011305571425975762
10,0.0010876827481913225,1.1247203858375137,0.0,5,5,482,505191,0.000954094589966963
11,0.003036028580334229,2.5017696261684392,0.016,5,5,632,515285,0.001226505720135459
12,0.0022613628417462875,1.7917633715628967,0.012,5,5,616,498199,0.0012364537062499123
13,0.0015302894216780924,1.8320068201266655,0.004,5,5,455,506041,0.0008991366312215809
14,0.0026888556408849224,1.8762792616060697,0.004,5,5,713,500440,0.0014247462233234753
15,0.005497428566146762,5.647137086582054,0.012,5,5,572,514302,0.0011121870029671282
16,0.011451987699221318,9.33159164388687,0.028000000000000004,5,5,686,500679,0.0013701393507616656
17,0.006650788906621058,6.560157689095921,0.02,5,5,527,491894,0.0010713690347920488
18,0.018040975294364485,13.332812290623963,0.052000000000000005,5,5,669,413461,0.0016180486188540153
