window,client,purity,nmi,ari,named_purity,named_nmi,named_ari,cosine_gap,confirmed_positives
1,0,0.5517241379310345,0.6531630756504486,0.3862433862433862,0.5517241379310345,0.6531630756504486,0.3862433862433862,0.2387341856956482,29
1,1,0.42105263157894735,0.3743848496165285,-0.028205969170219745,0.42105263157894735,0.3743848496165285,-0.028205969170219745,0.01183462142944336,19
1,3,0.5625,0.5595553235339862,0.16366906474820145,0.5625,0.5595553235339862,0.16366906474820145,0.060557425022125244,16
1,4,0.43478260869565216,0.3643165933971762,0.0064794816414686825,0.43478260869565216,0.3643165933971762,0.0064794816414686825,0.030835747718811035,23
2,0,0.47058823529411764,0.4366146050495777,0.21699800313049003,0.47058823529411764,0.4366146050495777,0.21699800313049003,0.10438418388366699,68
2,1,0.32558139534883723,0.2515543829185148,-0.001135718341851221,0.32558139534883723,0.2515543829185148,-0.001135718341851221,0.0030680298805236816,43
2,2,0.5428571428571428,0.5461099058101158,0.36476222432358235,0.5428571428571428,0.5461099058101158,0.36476222432358235,0.1255834698677063,35
2,3,0.3333333333333333,0.3140663354519385,0.037239380086966214,0.3333333333333333,0.3140663354519385,0.037239380086966214,0.04884183406829834,45
2,4,0.4153846153846154,0.28197861536512187,0.10116275474784496,0.4153846153846154,0.28197861536512187,0.10116275474784496,0.06868356466293335,65
3,0,0.4180327868852459,0.3567355857275874,0.15009011052333204,0.4180327868852459,0.3567355857275874,0.15009011052333204,0.08387702703475952,122
3,1,0.323943661971831,0.21733030323018845,0.02974303447921651,0.323943661971831,0.21733030323018845,0.02974303447921651,0.025975584983825684,71
3,2,0.36486486486486486,0.3161453748229122,0.1413012655106516,0.36486486486486486,0.3161453748229122,0.1413012655106516,0.06616145372390747,74
3,3,0.40963855421686746,0.38262392768655884,0.13348514383987015,0.40963855421686746,0.38262392768655884,0.13348514383987015,0.0859062671661377,83
3,4,0.4444444444444444,0.348974315928383,0.18770922655814742,0.4444444444444444,0.348974315928383,0.18770922655814742,0.08441263437271118,108
4,0,0.3657142857142857,0.2616532000101297,0.11498095906521166,0.3657142857142857,0.2616532000101297,0.11498095906521166,0.07283955812454224,175
4,1,0.3,0.1931605601726091,0.04892718381398218,0.3,0.1931605601726091,0.04892718381398218,0.028766334056854248,130
4,2,0.37398373983739835,0.31467551039458896,0.15405155740389795,0.37398373983739835,0.31467551039458896,0.15405155740389795,0.07681864500045776,123
4,3,0.4148148148148148,0.36130280052614416,0.1421932590088032,0.4148148148148148,0.36130280052614416,0.1421932590088032,0.09866583347320557,135
4,4,0.4406779661016949,0.3146654944046788,0.19692767564860697,0.4406779661016949,0.3146654944046788,0.19692767564860697,0.07867616415023804,177
5,0,0.3620689655172414,0.2505525230340875,0.11111694053257239,0.3620689655172414,0.2505525230340875,0.11111694053257239,0.06460613012313843,232
5,1,0.28342245989304815,0.19567590540677388,0.06355318030765598,0.28342245989304815,0.19567590540677388,0.06355318030765598,0.03141129016876221,187
5,2,0.32386363636363635,0.278756841677577,0.13163139775512345,0.32386363636363635,0.278756841677577,0.13163139775512345,0.0722348690032959,176
