typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.37152952
1,1334,23,0.017241379310344827,0.3685569
2,345,26,0.07536231884057971,0.37195507
3,1870,0,0.0,0.36163753
4,394,6,0.015228426395939087,0.37593535
5,656,0,0.0,0.349668
6,529,0,0.0,0.36248693
7,338,1,0.0029585798816568047,0.3467649
8,382,0,0.0,0.34549513
9,364,0,0.0,0.36292493
10,506,0,0.0,0.36392695
11,54,0,0.0,0.33051184
12,945,5,0.005291005291005291,0.37586176
13,250,2,0.008,0.34693885
14,383,0,0.0,0.34530094
15,354,0,0.0,0.36842713
16,237,0,0.0,0.3742639
