window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.017603237750675717,20.64069439052124,0.032,5,5,354,500430,0.0007073916431868593
2,0.0035087141505343103,3.4800816392626124,0.012,5,5,527,507591,0.0010382374785998963
3,0.001655173134611067,1.9826024983782449,0.004,5,5,505,491282,0.001027922863039965
4,0.006747794898553851,9.406896354771272,0.008,5,5,459,499675,0.0009185970881072697
5,0.001346648079916865,1.2441210817504555,0.008,5,5,545,497384,0.0010957328743988548
6,0.0008552720824733899,0.9734742066182296,0.0,5,5,447,505985,0.0008834253979861063
7,0.0012987372308860712,1.0767208412067082,0.0,5,5,663,547205,0.0012116117360038742
8,0.0011251864568671533,1.1659937147934696,0.004,5,5,515,526706,0.0009777750775574988
9,0.0013810424303228508,1.25778430436104,0.0,5,5,549,495320,0.0011083743842364533
10,0.0009616686690085809,1.1331293734240402,0.0,5,5,433,505142,0.0008571847124174985
11,0.0012636014829669998,1.087866541841746,0.0,5,5,596,515249,0.001156722283789003
12,0.003319715909704388,2.825831753418165,0.024,5,5,541,498124,0.0010860749532244983
13,0.00101980305111702,1.3640003633865103,0.0,5,5,384,505970,0.0007589382769729431
14,0.002199829025550847,1.6739832623184534,0.008,5,5,639,500366,0.0012770651882821774
15,0.0012085417394550786,1.2447142266452393,0.0,5,5,496,514226,0.0009645564401644413
16,0.0018132317822226103,1.435384863149128,0.0,5,5,620,500613,0.0012384816215320017
17,0.00197555834084892,2.117239897798317,0.008,5,5,450,491817,0.0009149744722122253
18,0.0027293926065047555,1.8383235712702954,0.0,5,5,604,413396,0.0014610688056972008
