typ,positives,captured,capture_rate,mean_score
0,932,2,0.002145922746781116,0.35366488
1,1334,17,0.012743628185907047,0.35308242
2,345,0,0.0,0.33374783
3,1870,0,0.0,0.35114482
4,394,0,0.0,0.3481643
5,656,0,0.0,0.34381622
6,529,0,0.0,0.35749665
7,338,1,0.0029585798816568047,0.33755556
8,382,0,0.0,0.33511108
9,364,0,0.0,0.36234534
10,506,0,0.0,0.35943106
11,54,0,0.0,0.33741
12,945,7,0.007407407407407408,0.35948086
13,250,1,0.004,0.34505534
14,383,0,0.0,0.3405485
15,354,0,0.0,0.36353746
16,237,0,0.0,0.36826643
