window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.01838929810339792,21.505859860822344,0.032,5,5,354,500430,0.0007073916431868593
2,0.0013152120266096752,1.265367897005245,0.004,5,5,527,507591,0.0010382374785998963
3,0.0016440112544690016,1.973462918838028,0.004,5,5,505,491282,0.001027922863039965
4,0.006734732785511233,9.394432752935478,0.008,5,5,459,499675,0.0009185970881072697
5,0.0014518301329582688,1.3584213804873737,0.008,5,5,545,497384,0.0010957328743988548
6,0.0008885638577377549,1.010698966506899,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013956789244256775,1.1561742318604264,0.0,5,5,663,547205,0.0012116117360038742
8,0.0014142531736825413,1.4723327323494126,0.004,5,5,515,526706,0.0009777750775574988
9,0.0019442867202472901,1.7383487912695315,0.0,5,5,549,495320,0.0011083743842364533
10,0.003725009253916713,3.931561230086557,0.02,5,5,433,505142,0.0008571847124174985
11,0.001929878241600155,1.6652540384824643,0.0,5,5,596,515249,0.001156722283789003
12,0.003085729636721845,2.787583654149239,0.0,5,5,541,498124,0.0010860749532244983
13,0.001856675903103568,2.4128552778018437,0.0,5,5,384,505970,0.0007589382769729431
14,0.006251644425641802,5.1721940892818825,0.028000000000000004,5,5,639,500366,0.0012770651882821774
15,0.003208084095740217,3.3032727484801385,0.0,5,5,496,514226,0.0009645564401644413
16,0.019182924728517924,15.477598612840316,0.052000000000000005,5,5,620,500613,0.0012384816215320017
17,0.002952526562929663,3.2279761499632675,0.008,5,5,450,491817,0.0009149744722122253
18,0.012014587357510804,8.163464539707672,0.04,5,5,604,413396,0.0014610688056972008
