window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0007548678118033688,1.24201999270027,0.0,5,5,408,754449,0.0005407920217271148
2,0.021758519719933832,8.3363409159568,0.052000000000000005,5,5,391,207382,0.0018854095340964981
3,0.031161620585708934,12.966436533844847,0.072,5,5,407,207430,0.0019621076989827894
4,0.019916373219846045,16.31969756044037,0.072,5,5,471,482650,0.0009758624261887496
5,0.04941023987438826,37.1752666153003,0.16399999999999998,5,5,531,482089,0.0011014563700893403
6,0.023160871371470066,20.306249831190335,0.068,5,5,497,482751,0.001029516251649401
7,0.04413535244401648,34.91612730647708,0.124,5,5,539,482773,0.0011164667452405169
8,0.02640007934108885,27.189151047150403,0.1,5,5,514,654467,0.0007853719133279447
9,0.07084340805101012,32.13956522434987,0.14,5,5,442,208325,0.002121684867394696
