client,auprc,ap_lift,positives,transactions,prevalence
0,0.0028392950199568772,3.0882421767639636,611,664572,0.0009193887193562172
1,0.00234070938025905,2.6705584804138907,613,699383,0.0008764868462630633
2,0.010543799148548895,8.384879933622212,1174,933615,0.0012574776540651125
3,0.021795737752786815,14.451241663376411,1404,930895,0.0015082259545920861
4,0.0007186252684154447,1.3250348538993528,398,733851,0.0005423444268659442
