client,auprc,ap_lift,positives,transactions,prevalence
0,0.0011694381722173117,1.27197359244976,611,664572,0.0009193887193562172
1,0.0009670338594819743,1.1033067565188932,613,699383,0.0008764868462630633
2,0.0016701413182736715,1.3281677911925671,1174,933615,0.0012574776540651125
3,0.002093946520861848,1.388350674172144,1404,930895,0.0015082259545920861
4,0.0006397286389729647,1.1795615614043946,398,733851,0.0005423444268659442
