typ,positives,captured,capture_rate,mean_score
0,260,8,0.03076923076923077,0.3353672
1,229,6,0.026200873362445413,0.34731466
2,421,8,0.019002375296912115,0.30899468
3,444,1,0.0022522522522522522,0.30375698
4,207,7,0.033816425120772944,0.33605728
5,137,6,0.043795620437956206,0.33861062
6,216,7,0.032407407407407406,0.38550755
7,397,14,0.03526448362720403,0.34888196
8,2211,150,0.06784260515603799,0.38970977
