typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.34193477
1,229,0,0.0,0.32351914
2,421,0,0.0,0.30950615
3,444,0,0.0,0.302725
4,207,2,0.00966183574879227,0.33493382
5,137,0,0.0,0.31516615
6,216,0,0.0,0.36289546
7,397,2,0.005037783375314861,0.32460654
8,2211,18,0.008141112618724558,0.36099285
