client,auprc,ap_lift,positives,transactions,prevalence
0,0.00484088170385533,5.802426607788498,1441,1727226,0.000834285727519155
1,0.013005554091350156,6.868055688877592,3775,1993526,0.0018936296792718028
2,0.0022540739636741627,2.665042497733201,1516,1792401,0.000845792877821425
3,0.002717081063571194,4.123033941111594,1134,1720788,0.0006590004114394103
4,0.004034930081245427,4.241375280419998,1696,1782775,0.0009513258824024344
