typ,positives,captured,capture_rate,mean_score
0,932,7,0.0075107296137339056,0.36638996
1,1334,45,0.03373313343328336,0.33006018
2,345,0,0.0,0.3896116
3,1870,1,0.0005347593582887701,0.3558024
4,394,0,0.0,0.39017567
5,656,5,0.007621951219512195,0.35508355
6,529,3,0.005671077504725898,0.38748473
7,338,1,0.0029585798816568047,0.34090978
8,382,2,0.005235602094240838,0.3481347
9,364,2,0.005494505494505495,0.3905399
10,506,0,0.0,0.39133084
11,54,13,0.24074074074074073,0.38117293
12,945,14,0.014814814814814815,0.39039
13,250,20,0.08,0.38567114
14,383,1,0.0026109660574412533,0.3682627
15,354,1,0.002824858757062147,0.36289266
16,237,5,0.02109704641350211,0.38484353
