typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.3430323
1,229,0,0.0,0.31054124
2,421,4,0.009501187648456057,0.31141263
3,444,2,0.0045045045045045045,0.30255297
4,207,3,0.014492753623188406,0.32311842
5,137,2,0.014598540145985401,0.32921648
6,216,3,0.013888888888888888,0.36462387
7,397,7,0.017632241813602016,0.31653744
8,2211,142,0.0642243328810493,0.3829084
