typ,positives,captured,capture_rate,mean_score
0,260,1,0.0038461538461538464,0.4276117
1,229,2,0.008733624454148471,0.4178579
2,421,2,0.004750593824228029,0.43912867
3,444,0,0.0,0.42114463
4,207,5,0.024154589371980676,0.4244314
5,137,1,0.0072992700729927005,0.4430915
6,216,5,0.023148148148148147,0.44663024
7,397,9,0.022670025188916875,0.42585212
8,2211,154,0.06965174129353234,0.4651742
