client,auprc,ap_lift,positives,transactions,prevalence
0,0.0007606025742368477,1.050808333788122,477,658998,0.0007238261724618285
1,0.0007298561165181934,1.0199887573080884,492,687580,0.0007155530992757206
2,0.001584603915370216,1.1226204369780397,1464,1037178,0.0014115224194882652
3,0.002120924350598583,1.3268243934075763,1344,840790,0.0015984966519582773
4,0.0006488876103174764,1.0955123494061076,437,737784,0.0005923142816867809
