typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3647408
1,1334,4,0.0029985007496251873,0.35380274
2,345,48,0.1391304347826087,0.38473687
3,1870,2,0.0010695187165775401,0.36970767
4,394,46,0.116751269035533,0.3874695
5,656,0,0.0,0.3587901
6,529,1,0.001890359168241966,0.37026444
7,338,0,0.0,0.3485067
8,382,1,0.002617801047120419,0.34576848
9,364,1,0.0027472527472527475,0.37050226
10,506,1,0.001976284584980237,0.3803191
11,54,1,0.018518518518518517,0.30802152
12,945,3,0.0031746031746031746,0.37308824
13,250,0,0.0,0.3394749
14,383,1,0.0026109660574412533,0.354672
15,354,0,0.0,0.37492552
16,237,3,0.012658227848101266,0.38005188
