typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.37021846
1,1334,0,0.0,0.35820594
2,345,49,0.14202898550724638,0.38768318
3,1870,2,0.0010695187165775401,0.37567583
4,394,44,0.1116751269035533,0.3891016
5,656,0,0.0,0.36373654
6,529,1,0.001890359168241966,0.3736421
7,338,0,0.0,0.35027128
8,382,1,0.002617801047120419,0.346877
9,364,1,0.0027472527472527475,0.3746296
10,506,1,0.001976284584980237,0.3916219
11,54,1,0.018518518518518517,0.3114715
12,945,3,0.0031746031746031746,0.37668204
13,250,0,0.0,0.34135312
14,383,1,0.0026109660574412533,0.35616982
15,354,0,0.0,0.3809463
16,237,3,0.012658227848101266,0.3931068
