typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.37843496
1,1334,0,0.0,0.3648107
2,345,48,0.1391304347826087,0.39210272
3,1870,2,0.0010695187165775401,0.3846281
4,394,43,0.10913705583756345,0.39154974
5,656,0,0.0,0.37115622
6,529,1,0.001890359168241966,0.37870854
7,338,0,0.0,0.35291818
8,382,1,0.002617801047120419,0.34853986
9,364,1,0.0027472527472527475,0.3808206
10,506,1,0.001976284584980237,0.40857613
11,54,1,0.018518518518518517,0.31664643
12,945,4,0.004232804232804233,0.38207278
13,250,0,0.0,0.34417045
14,383,1,0.0026109660574412533,0.35841653
15,354,0,0.0,0.38997757
16,237,3,0.012658227848101266,0.41268912
