typ,positives,captured,capture_rate,mean_score
0,932,7,0.0075107296137339056,0.36787948
1,1334,132,0.09895052473763119,0.41191754
2,345,0,0.0,0.39065388
3,1870,6,0.0032085561497326204,0.39177543
4,394,0,0.0,0.40228727
5,656,5,0.007621951219512195,0.35487
6,529,2,0.003780718336483932,0.39511186
7,338,2,0.005917159763313609,0.34475034
8,382,1,0.002617801047120419,0.35872605
9,364,1,0.0027472527472527475,0.38561442
10,506,0,0.0,0.3914437
11,54,8,0.14814814814814814,0.34416652
12,945,14,0.014814814814814815,0.39165446
13,250,15,0.06,0.38229635
14,383,1,0.0026109660574412533,0.3759252
15,354,1,0.002824858757062147,0.36470237
16,237,5,0.02109704641350211,0.38132784
