window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0008865962645646323,1.2181639614351238,0.0,5,5,354,500430,0.0007073916431868593
2,0.0016241693170082568,1.7766248841996473,0.004,5,5,527,507591,0.0010382374785998963
3,0.002291784594459655,2.4674856074088156,0.004,5,5,505,491282,0.001027922863039965
4,0.0035268279973658958,5.426073444651912,0.016,5,5,459,499675,0.0009185970881072697
5,0.02012069450375634,47.52926425631132,0.024,5,5,545,497384,0.0010957328743988548
6,0.0026889226590351427,3.3229335984263715,0.0,5,5,447,505985,0.0008834253979861063
7,0.0070849002572015585,6.667977044735406,0.016,5,5,663,547205,0.0012116117360038742
8,0.01779943844055281,17.33559931566425,0.07999999999999999,5,5,515,526706,0.0009777750775574988
9,0.02355231449506607,15.79869780634075,0.05600000000000001,5,5,549,495320,0.0011083743842364533
10,0.01566428308894467,17.827659428078455,0.036,5,5,433,505142,0.0008571847124174985
11,0.008656673106063398,7.973365616496524,0.02,5,5,596,515249,0.001156722283789003
12,0.029019947073187252,27.522163566608317,0.072,5,5,541,498124,0.0010860749532244983
13,0.013796937347402578,16.899871260278697,0.06,5,5,384,505970,0.0007589382769729431
14,0.04027773777102934,26.272895605372707,0.12000000000000002,5,5,639,500366,0.0012770651882821774
15,0.013394120638690915,13.666773775283895,0.024,5,5,496,514226,0.0009645564401644413
16,0.02419839710803557,17.73648114574518,0.08,5,5,620,500613,0.0012384816215320017
17,0.01664489882561828,17.9203282381809,0.036,5,5,450,491817,0.0009149744722122253
18,0.054751664675781055,27.793003248271496,0.148,5,5,604,413396,0.0014610688056972008
