typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.35086542
1,229,2,0.008733624454148471,0.32374924
2,421,2,0.004750593824228029,0.32006815
3,444,0,0.0,0.31856015
4,207,0,0.0,0.33398998
5,137,0,0.0,0.322648
6,216,0,0.0,0.3664378
7,397,2,0.005037783375314861,0.33059108
8,2211,23,0.010402532790592492,0.36268842
