client,auprc,ap_lift,positives,transactions,prevalence
0,0.0012587186422267087,1.2775768517327315,725,735862,0.0009852390801536157
1,0.0012936705399183778,1.307214585896682,737,744716,0.0009896390033247574
2,0.0013158502356359406,1.312285445654412,746,743979,0.0010027164745241466
3,0.0012385425078362535,1.1303117841097692,983,897100,0.0010957529818303423
4,0.0012714859902223576,1.0593519732946848,1009,840659,0.0012002488523884238
