typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.3542112
1,229,2,0.008733624454148471,0.32737693
2,421,2,0.004750593824228029,0.32217363
3,444,0,0.0,0.32162377
4,207,0,0.0,0.3364454
5,137,0,0.0,0.32466525
6,216,0,0.0,0.36962393
7,397,2,0.005037783375314861,0.33210745
8,2211,23,0.010402532790592492,0.36343566
