window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.001349733728070899,1.8930077788434059,0.0,5,5,354,500430,0.0007073916431868593
2,0.0032939533832004827,3.7337801710976395,0.004,5,5,527,507591,0.0010382374785998963
3,0.0015817339473320397,1.4773998168463884,0.008,5,5,505,491282,0.001027922863039965
4,0.0011834899557121039,1.2992036460180714,0.008,5,5,459,499675,0.0009185970881072697
5,0.001136367265949509,1.0357942709933388,0.004,5,5,545,497384,0.0010957328743988548
6,0.0008535871203472408,0.9652383439202763,0.0,5,5,447,505985,0.0008834253979861063
7,0.0011951183207108847,0.9811224340809556,0.0,5,5,663,547205,0.0012116117360038742
8,0.014017418622019953,14.133359800833707,0.032,5,5,515,526706,0.0009777750775574988
9,0.0027985505405628656,2.868941936208256,0.016,5,5,549,495320,0.0011083743842364533
10,0.033421546388385376,38.64699345926934,0.06000000000000001,5,5,433,505142,0.0008571847124174985
11,0.025754811845944477,21.903218566574747,0.068,5,5,596,515249,0.001156722283789003
12,0.00992744043924986,8.034315606862576,0.044,5,5,541,498124,0.0010860749532244983
13,0.0033864286273995064,3.848993655678008,0.02,5,5,384,505970,0.0007589382769729431
14,0.013241986466443798,10.334294027310786,0.06,5,5,639,500366,0.0012770651882821774
15,0.02750325563359348,30.10767594513977,0.06000000000000001,5,5,496,514226,0.0009645564401644413
16,0.038209200477982555,29.976775312772695,0.11599999999999999,5,5,620,500613,0.0012384816215320017
17,0.005480072865055455,7.0332652622084,0.012,5,5,450,491817,0.0009149744722122253
18,0.014182592009645978,10.641907759409575,0.04,5,5,604,413396,0.0014610688056972008
