window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0023747464173942473,3.3638415271108477,0.012,5,5,354,500430,0.0007073916431868593
2,0.0032381726021215715,3.6644779803517347,0.004,5,5,527,507591,0.0010382374785998963
3,0.001873783816882762,1.8392435855470055,0.004,5,5,505,491282,0.001027922863039965
4,0.002931129076913421,3.1554542415482856,0.004,5,5,459,499675,0.0009185970881072697
5,0.0010854264279354586,0.9893862554928443,0.004,5,5,545,497384,0.0010957328743988548
6,0.0008066544670417015,0.9099380024153139,0.0,5,5,447,505985,0.0008834253979861063
7,0.0012393693840642053,1.0127782429006746,0.0,5,5,663,547205,0.0012116117360038742
8,0.002861141402092777,2.90402388774475,0.016,5,5,515,526706,0.0009777750775574988
9,0.0014667001716746097,1.3706226668840835,0.0,5,5,549,495320,0.0011083743842364533
10,0.03620065836376517,41.75761231239751,0.068,5,5,433,505142,0.0008571847124174985
11,0.004582684997033016,3.8688775551785106,0.028000000000000004,5,5,596,515249,0.001156722283789003
12,0.0167763899898764,13.597106002717485,0.05600000000000001,5,5,541,498124,0.0010860749532244983
13,0.001013451392892118,1.3068952196656833,0.0,5,5,384,505970,0.0007589382769729431
14,0.016943937975185393,12.930154303773147,0.096,5,5,639,500366,0.0012770651882821774
15,0.009637854607388575,11.07599451847294,0.024,5,5,496,514226,0.0009645564401644413
16,0.03181792965927992,24.95821989062552,0.124,5,5,620,500613,0.0012384816215320017
17,0.005298684556596601,6.690990746460594,0.016,5,5,450,491817,0.0009149744722122253
18,0.016136199125179336,12.286057530651382,0.05600000000000001,5,5,604,413396,0.0014610688056972008
