typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36121505
1,1334,7,0.005247376311844078,0.35034215
2,345,60,0.17391304347826086,0.3830903
3,1870,2,0.0010695187165775401,0.36626893
4,394,53,0.13451776649746192,0.38684276
5,656,0,0.0,0.35609356
6,529,1,0.001890359168241966,0.36822936
7,338,0,0.0,0.34704238
8,382,1,0.002617801047120419,0.34466085
9,364,1,0.0027472527472527475,0.36816338
10,506,1,0.001976284584980237,0.37411943
11,54,1,0.018518518518518517,0.30474618
12,945,3,0.0031746031746031746,0.37055612
13,250,0,0.0,0.33799914
14,383,0,0.0,0.3536941
15,354,0,0.0,0.37171832
16,237,3,0.012658227848101266,0.3728413
