window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.002374746245076185,3.363841296335783,0.012,5,5,354,500430,0.0007073916431868593
2,0.003238171848819895,3.664477105680043,0.004,5,5,527,507591,0.0010382374785998963
3,0.0018737839755902843,1.8392437909161656,0.004,5,5,505,491282,0.001027922863039965
4,0.002929760306522079,3.1539509406586976,0.004,5,5,459,499675,0.0009185970881072697
5,0.0010863038218285985,0.9901939955056503,0.004,5,5,545,497384,0.0010957328743988548
6,0.0008110545492158406,0.9145923063894823,0.0,5,5,447,505985,0.0008834253979861063
7,0.001241497425313889,1.0143994964235001,0.0,5,5,663,547205,0.0012116117360038742
8,0.004144458745628847,4.196623950205471,0.02,5,5,515,526706,0.0009777750775574988
9,0.001418210185857857,1.32887832941654,0.0,5,5,549,495320,0.0011083743842364533
10,0.03616831619809491,41.78396321783601,0.07200000000000001,5,5,433,505142,0.0008571847124174985
11,0.004610184971748553,3.8913773607171747,0.028000000000000004,5,5,596,515249,0.001156722283789003
12,0.01534274011374229,12.438602482171465,0.05600000000000001,5,5,541,498124,0.0010860749532244983
13,0.0009818690051304718,1.2712892743727648,0.0,5,5,384,505970,0.0007589382769729431
14,0.013286256302861588,10.185634291568107,0.096,5,5,639,500366,0.0012770651882821774
15,0.009935407842746633,11.412516063445626,0.04,5,5,496,514226,0.0009645564401644413
16,0.02753759069302732,21.45007460169198,0.11200000000000002,5,5,620,500613,0.0012384816215320017
17,0.0037237710341855605,4.500699794983717,0.016,5,5,450,491817,0.0009149744722122253
18,0.018378765915206974,14.062241052456915,0.06,5,5,604,413396,0.0014610688056972008
