client,auprc,ap_lift,positives,transactions,prevalence
0,0.0010745499617850407,1.0098657230094032,1933,1816640,0.0010640523163642768
1,0.0013540890325632984,1.3253443484251304,1846,1806813,0.0010216884647166033
2,0.0011376735959740545,1.1640312024020485,1768,1808961,0.0009773566152061874
3,0.0012187118148568917,1.1144432817363257,1961,1793224,0.001093561094431036
4,0.0010894344669207681,1.072570692162611,1819,1790843,0.0010157227629669378
