typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.38397557
1,1334,13,0.009745127436281859,0.38498908
2,345,11,0.03188405797101449,0.3981155
3,1870,1,0.0005347593582887701,0.38687515
4,394,9,0.02284263959390863,0.40442747
5,656,0,0.0,0.36302137
6,529,0,0.0,0.38888738
7,338,0,0.0,0.3611724
8,382,0,0.0,0.35498998
9,364,0,0.0,0.37710956
10,506,0,0.0,0.38932872
11,54,0,0.0,0.3166243
12,945,0,0.0,0.3907505
13,250,0,0.0,0.35311928
14,383,0,0.0,0.35511464
15,354,0,0.0,0.3926473
16,237,0,0.0,0.39733973
