typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.37736616
1,1334,13,0.009745127436281859,0.37942767
2,345,11,0.03188405797101449,0.3913753
3,1870,1,0.0005347593582887701,0.37847605
4,394,7,0.017766497461928935,0.39807993
5,656,0,0.0,0.35713965
6,529,0,0.0,0.38053477
7,338,0,0.0,0.35525063
8,382,0,0.0,0.34928212
9,364,0,0.0,0.3727141
10,506,0,0.0,0.37835214
11,54,0,0.0,0.31237164
12,945,0,0.0,0.38342378
13,250,0,0.0,0.34743312
14,383,0,0.0,0.35218704
15,354,0,0.0,0.38227904
16,237,0,0.0,0.38656458
