typ,positives,captured,capture_rate,mean_score
0,260,1,0.0038461538461538464,0.35126317
1,229,4,0.017467248908296942,0.31735003
2,421,3,0.007125890736342043,0.26968154
3,444,5,0.01126126126126126,0.2718209
4,207,2,0.00966183574879227,0.32411507
5,137,2,0.014598540145985401,0.31653628
6,216,4,0.018518518518518517,0.3555811
7,397,10,0.02518891687657431,0.32548097
8,2211,138,0.06241519674355495,0.3970122
