typ,positives,captured,capture_rate,mean_score
0,260,1,0.0038461538461538464,0.34171915
1,229,4,0.017467248908296942,0.3140143
2,421,2,0.004750593824228029,0.26073444
3,444,5,0.01126126126126126,0.27076975
4,207,2,0.00966183574879227,0.318595
5,137,2,0.014598540145985401,0.31108877
6,216,5,0.023148148148148147,0.3525983
7,397,9,0.022670025188916875,0.32195818
8,2211,131,0.05924920850293985,0.39825627
