typ,positives,captured,capture_rate,mean_score
0,260,1,0.0038461538461538464,0.4288072
1,229,3,0.013100436681222707,0.42069623
2,421,4,0.009501187648456057,0.39493132
3,444,5,0.01126126126126126,0.4034713
4,207,5,0.024154589371980676,0.42014387
5,137,3,0.021897810218978103,0.42824987
6,216,7,0.032407407407407406,0.43240047
7,397,14,0.03526448362720403,0.4284608
8,2211,101,0.04568068747173225,0.4760026
