window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.002374965902382775,16.415002047838037,0.008,5,5,373,754414,0.0004944234863085786
2,0.0031264442976479366,3.0135706823338637,0.012,5,5,335,207326,0.0016158127779439145
3,0.006571564349320563,3.2781109489522584,0.016,5,5,352,207375,0.0016974080771549125
4,0.005829179563649556,5.429373301425914,0.036,5,5,382,482561,0.0007916097653975353
5,0.04897084169416602,33.627916772126135,0.164,5,5,577,482135,0.0011967602435002645
6,0.01725957824377794,13.378406914099784,0.06,5,5,547,482801,0.0011329719698177925
7,0.037028998278236684,24.017401314876242,0.12400000000000003,5,5,601,482835,0.0012447316371017015
8,0.025040377629495437,20.339340184506373,0.11200000000000002,5,5,568,654521,0.0008678102001310882
9,0.06455945058707176,24.04728648225138,0.144,5,5,484,208367,0.002322824631539543
