window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0006159397920607124,1.2104994640132436,0.0,5,5,384,754425,0.000508996918182722
2,0.010448971922253525,5.973399838546142,0.02,5,5,365,207356,0.001760257721020853
3,0.01445256334862317,7.887117531030879,0.016,5,5,378,207401,0.0018225563039715334
4,0.006035505468249074,6.598258845860218,0.012,5,5,448,482627,0.0009282530815723115
5,0.01280492898981873,11.793215362591008,0.028000000000000004,5,5,532,482090,0.0011035283868157397
6,0.011943270225073197,11.985533895884839,0.024,5,5,501,482755,0.0010377934977369473
7,0.019389530775678142,16.317337812036524,0.024,5,5,575,482809,0.0011909471447301106
8,0.005690209445310512,7.120204290672135,0.02,5,5,550,654503,0.0008403322826633339
9,0.022468533961683697,9.598448513150219,0.016,5,5,481,208364,0.002308460194659346
