typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.36012855
1,229,0,0.0,0.3447884
2,421,1,0.0023752969121140144,0.32369077
3,444,0,0.0,0.3255027
4,207,4,0.01932367149758454,0.35106024
5,137,0,0.0,0.34419006
6,216,1,0.004629629629629629,0.3803658
7,397,3,0.007556675062972292,0.34237176
8,2211,31,0.014020805065581185,0.3757339
