client,auprc,ap_lift,positives,transactions,prevalence
0,0.02167593011726987,13.28823333917874,2953,1810310,0.0016312123337991835
1,0.0017768196922248562,1.3917224633250707,2421,1896287,0.0012767054775991186
2,0.0010322320919889786,1.5567197152040904,1180,1779570,0.0006630815309316295
3,0.0013669815684869211,1.8875425161335433,1256,1734298,0.0007242123325979734
4,0.0011972413064057024,1.4174453145455135,1517,1796016,0.0008446472637214813
