window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.00261005054747374,4.570278439230188,0.008,5,5,354,500430,0.0007073916431868593
2,0.002315522827757902,2.804489257036391,0.008,5,5,527,507591,0.0010382374785998963
3,0.0023833980059631056,2.8160037643020863,0.004,5,5,505,491282,0.001027922863039965
4,0.0024560703696526855,2.821880944197207,0.016,5,5,459,499675,0.0009185970881072697
5,0.006807264086476429,9.684698876242317,0.02,5,5,545,497384,0.0010957328743988548
6,0.004245999683457078,4.979967539350451,0.012,5,5,447,505985,0.0008834253979861063
7,0.0067441180460336425,5.619592925196947,0.004,5,5,663,547205,0.0012116117360038742
8,0.013139615159712357,10.606863652826933,0.048,5,5,515,526706,0.0009777750775574988
9,0.043105802979583795,26.474814179462122,0.092,5,5,549,495320,0.0011083743842364533
10,0.010051181900314999,11.814736595858776,0.032,5,5,433,505142,0.0008571847124174985
11,0.013372694435708585,12.172791186007244,0.036,5,5,596,515249,0.001156722283789003
12,0.04962347586525768,35.16130631174511,0.11200000000000002,5,5,541,498124,0.0010860749532244983
13,0.0244705170086978,25.62104001001315,0.064,5,5,384,505970,0.0007589382769729431
14,0.05924667569415577,35.93751142474859,0.13999999999999999,5,5,639,500366,0.0012770651882821774
15,0.027851476032901334,28.015561360814313,0.092,5,5,496,514226,0.0009645564401644413
16,0.07170674528148721,54.51828729227227,0.196,5,5,620,500613,0.0012384816215320017
17,0.029051750436952718,32.78549210045193,0.072,5,5,450,491817,0.0009149744722122253
18,0.04487819550969832,22.711581220519083,0.14,5,5,604,413396,0.0014610688056972008
