window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009333876215393338,1.4475522538800718,0.004,5,5,305,500381,0.0006095355339231505
2,0.0018595175000487823,2.359167456409045,0.008,5,5,417,507481,0.0008217056402111606
3,0.002363771488908934,2.9295291966399453,0.008,5,5,423,491200,0.000861156351791531
4,0.0008686207718053542,1.0971501122566438,0.0,5,5,408,499624,0.0008166140937985365
5,0.005830277082748811,6.626503578792885,0.012,5,5,458,497297,0.0009209788114547242
6,0.0008590926974773757,1.0843833424191194,0.0,5,5,403,505941,0.0007965355644235198
7,0.0018902547041445886,1.6365128094355677,0.012,5,5,633,547175,0.001156851098825787
8,0.0010820453772310656,1.253305196717284,0.004,5,5,467,526658,0.0008867234524112422
9,0.001752407926269525,1.5456261344375009,0.008,5,5,560,495331,0.0011305571425975762
10,0.0012271479030717132,1.2755685856981362,0.004,5,5,482,505191,0.000954094589966963
11,0.0026788881590646156,2.182982594698939,0.02,5,5,632,515285,0.001226505720135459
12,0.005508745322114513,4.220717552743148,0.036000000000000004,5,5,616,498199,0.0012364537062499123
13,0.006347370373794676,6.287316583895381,0.05600000000000001,5,5,455,506041,0.0008991366312215809
14,0.02085224879414813,14.426363301193433,0.148,5,5,713,500440,0.0014247462233234753
15,0.004861886056708456,4.318456790817089,0.024,5,5,572,514302,0.0011121870029671282
16,0.006740504066877341,4.9645961497859785,0.036,5,5,686,500679,0.0013701393507616656
17,0.0032185490681251342,3.026756233891656,0.004,5,5,527,491894,0.0010713690347920488
18,0.00897125342634069,6.007687294687873,0.028000000000000004,5,5,669,413461,0.0016180486188540153
