window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009333876215393338,1.4475522538800718,0.004,5,5,305,500381,0.0006095355339231505
2,0.0018595175000487823,2.359167456409045,0.008,5,5,417,507481,0.0008217056402111606
3,0.002363771488908934,2.9295291966399453,0.008,5,5,423,491200,0.000861156351791531
4,0.0008553830930237694,1.077846795479609,0.0,5,5,408,499624,0.0008166140937985365
5,0.004179813519758537,4.730860648645438,0.012,5,5,458,497297,0.0009209788114547242
6,0.0008035595341295672,1.0145518043396815,0.0,5,5,403,505941,0.0007965355644235198
7,0.0016648372559881805,1.4359322279666558,0.004,5,5,633,547175,0.001156851098825787
8,0.0010492130071042569,1.217466587720494,0.004,5,5,467,526658,0.0008867234524112422
9,0.0015776087580761822,1.391399749872361,0.008,5,5,560,495331,0.0011305571425975762
10,0.0011891029455212705,1.2346090110661507,0.004,5,5,482,505191,0.000954094589966963
11,0.00345139945687609,2.8174437145830984,0.024,5,5,632,515285,0.001226505720135459
12,0.006684430286453068,4.9863407759180305,0.044,5,5,616,498199,0.0012364537062499123
13,0.0031218352775353787,3.5418135158850377,0.036,5,5,455,506041,0.0008991366312215809
14,0.010734845801638635,8.197247692794942,0.08,5,5,713,500440,0.0014247462233234753
15,0.008590083621490682,7.722150580135074,0.05600000000000001,5,5,572,514302,0.0011121870029671282
16,0.0075920713458712385,5.768525090876031,0.05600000000000001,5,5,686,500679,0.0013701393507616656
17,0.009698660686205993,9.439710548748698,0.04,5,5,527,491894,0.0010713690347920488
18,0.013861775988768189,9.82719467895842,0.052000000000000005,5,5,669,413461,0.0016180486188540153
