window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009333876215393338,1.4475522538800718,0.004,5,5,305,500381,0.0006095355339231505
2,0.0018595175000487823,2.359167456409045,0.008,5,5,417,507481,0.0008217056402111606
3,0.002363771488908934,2.9295291966399453,0.008,5,5,423,491200,0.000861156351791531
4,0.0036068871653527875,4.659114874939928,0.008,5,5,408,499624,0.0008166140937985365
5,0.0031455128540847518,3.5438324174897224,0.016,5,5,458,497297,0.0009209788114547242
6,0.0007802376375107943,0.9831530849928202,0.0,5,5,403,505941,0.0007965355644235198
7,0.001596667969623354,1.37310314741156,0.004,5,5,633,547175,0.001156851098825787
8,0.0009886123401308638,1.1349247941745637,0.0,5,5,467,526658,0.0008867234524112422
9,0.0014373404240488775,1.2823555429911235,0.004,5,5,560,495331,0.0011305571425975762
10,0.0010890327661777354,1.1267699282331014,0.0,5,5,482,505191,0.000954094589966963
11,0.0037285639436701783,3.0434557411292884,0.02,5,5,632,515285,0.001226505720135459
12,0.004962256639001586,3.731355400567299,0.024,5,5,616,498199,0.0012364537062499123
13,0.001833809037050018,2.2127271418753898,0.008,5,5,455,506041,0.0008991366312215809
14,0.002594610249872697,1.8693851163570518,0.004,5,5,713,500440,0.0014247462233234753
15,0.007953743150731734,8.154407238638171,0.032,5,5,572,514302,0.0011121870029671282
16,0.006193476778548366,5.334232647149242,0.008,5,5,686,500679,0.0013701393507616656
17,0.007518062656578064,7.448571154789003,0.012,5,5,527,491894,0.0010713690347920488
18,0.018397607089421775,13.638184779712915,0.052000000000000005,5,5,669,413461,0.0016180486188540153
