typ,positives,captured,capture_rate,mean_score
0,932,1,0.001072961373390558,0.39577645
1,1334,4,0.0029985007496251873,0.3430689
2,345,17,0.04927536231884058,0.4039109
3,1870,0,0.0,0.3880302
4,394,13,0.03299492385786802,0.40288186
5,656,0,0.0,0.38139266
6,529,1,0.001890359168241966,0.401196
7,338,0,0.0,0.37544462
8,382,1,0.002617801047120419,0.3739501
9,364,2,0.005494505494505495,0.39795837
10,506,0,0.0,0.39761606
11,54,2,0.037037037037037035,0.35098648
12,945,4,0.004232804232804233,0.40442705
13,250,0,0.0,0.3770712
14,383,0,0.0,0.37911966
15,354,0,0.0,0.3928746
16,237,0,0.0,0.39840654
