typ,positives,captured,capture_rate,mean_score
0,932,121,0.1298283261802575,0.48249605
1,1334,112,0.08395802098950525,0.47076452
2,345,33,0.09565217391304348,0.49498332
3,1870,35,0.01871657754010695,0.48983428
4,394,10,0.025380710659898477,0.48136657
5,656,9,0.013719512195121951,0.46997982
6,529,0,0.0,0.4794467
7,338,1,0.0029585798816568047,0.47073406
8,382,9,0.02356020942408377,0.4641681
9,364,3,0.008241758241758242,0.4853694
10,506,0,0.0,0.4911998
11,54,9,0.16666666666666666,0.47341913
12,945,44,0.04656084656084656,0.48642895
13,250,13,0.052,0.47057223
14,383,9,0.02349869451697128,0.46792096
15,354,2,0.005649717514124294,0.4716492
16,237,11,0.046413502109704644,0.48196018
